               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 466,            0.012043,            0.003762,           0.0010386,             0.98082,             0.97619,             0.97503,             0.90703,            0.017405,           0.0026781,           0.0014383,           0.0059938,           0.0059938,           0.0059938
                 467,            0.012686,           0.0037017,           0.0010623,             0.98216,             0.97619,             0.97624,             0.91469,            0.018297,           0.0026643,           0.0014077,           0.0059798,           0.0059798,           0.0059798
                 468,            0.011787,           0.0038298,           0.0010397,             0.98446,             0.97619,              0.9768,             0.91563,            0.018391,            0.002676,           0.0013815,           0.0059657,           0.0059657,           0.0059657
                 469,            0.014649,           0.0041459,           0.0011659,             0.98611,             0.97619,             0.97529,             0.91019,            0.018488,           0.0026709,           0.0014483,           0.0059516,           0.0059516,           0.0059516
                 470,            0.012802,           0.0041297,           0.0010546,             0.98417,             0.97601,             0.97536,             0.92792,             0.01695,           0.0026832,           0.0014343,           0.0059376,           0.0059376,           0.0059376
                 471,            0.012444,           0.0034857,            0.001078,             0.98536,             0.97619,             0.97806,             0.92824,             0.01651,           0.0026826,           0.0013497,           0.0059235,           0.0059235,           0.0059235
                 472,            0.011907,           0.0035022,           0.0010946,             0.99014,             0.97619,             0.97802,             0.93779,            0.016294,           0.0026808,           0.0013288,           0.0059094,           0.0059094,           0.0059094
                 473,             0.01398,           0.0038437,           0.0010017,             0.99157,             0.97619,             0.97828,             0.93595,            0.016594,           0.0027106,           0.0013064,           0.0058953,           0.0058953,           0.0058953
                 474,            0.012222,           0.0036085,          0.00098183,             0.99098,             0.97619,             0.97761,             0.91828,            0.017166,           0.0027167,           0.0013412,           0.0058812,           0.0058812,           0.0058812
                 475,            0.011844,           0.0041065,           0.0010111,             0.99098,             0.97619,             0.97488,             0.92733,            0.016931,           0.0026995,           0.0014294,           0.0058672,           0.0058672,           0.0058672
                 476,            0.010768,           0.0032706,            0.001001,             0.99058,             0.97619,             0.97396,             0.94273,            0.016414,           0.0026027,           0.0015484,           0.0058531,           0.0058531,           0.0058531
                 477,            0.011259,           0.0036558,          0.00094386,             0.98967,             0.97619,             0.97386,             0.94479,            0.016777,           0.0026452,           0.0017073,            0.005839,            0.005839,            0.005839
                 478,            0.013338,           0.0038182,           0.0010646,             0.98993,             0.97619,             0.97382,             0.92813,            0.018128,           0.0026566,            0.001751,           0.0058249,           0.0058249,           0.0058249
                 479,            0.013123,           0.0036794,           0.0010344,             0.99092,             0.97619,             0.97385,             0.87956,            0.017967,           0.0027033,           0.0018056,           0.0058108,           0.0058108,           0.0058108
                 480,            0.012632,           0.0037131,          0.00099735,             0.99206,             0.97619,             0.97388,             0.88088,            0.022712,           0.0026724,           0.0018663,           0.0057967,           0.0057967,           0.0057967
                 481,            0.012669,           0.0031332,          0.00094588,             0.99322,             0.97619,             0.97391,             0.93627,            0.025848,           0.0026212,           0.0018664,           0.0057826,           0.0057826,           0.0057826
                 482,            0.012495,            0.003419,          0.00098033,               0.994,             0.97606,             0.97391,             0.92988,            0.026059,           0.0026118,           0.0018765,           0.0057684,           0.0057684,           0.0057684
                 483,            0.013084,            0.003607,           0.0011288,             0.99553,             0.97619,             0.97389,             0.92128,            0.026847,           0.0026127,           0.0018986,           0.0057543,           0.0057543,           0.0057543
                 484,            0.011685,           0.0035867,           0.0010114,             0.99409,             0.97619,             0.97386,             0.93176,            0.026808,           0.0025362,           0.0020314,           0.0057402,           0.0057402,           0.0057402
                 485,            0.012782,           0.0039767,           0.0010197,             0.99139,             0.97619,             0.97393,             0.94614,            0.025584,            0.002539,           0.0022746,           0.0057261,           0.0057261,           0.0057261
                 486,            0.011565,           0.0032486,           0.0010753,             0.98987,             0.97601,             0.97775,             0.94193,            0.024937,           0.0026186,           0.0023044,            0.005712,            0.005712,            0.005712
                 487,            0.013528,            0.003489,           0.0016996,              0.9896,             0.97619,             0.98341,             0.94208,            0.024182,           0.0026002,           0.0025382,           0.0056979,           0.0056979,           0.0056979
                 488,            0.013058,           0.0038127,           0.0013854,             0.98948,              0.9762,             0.99136,             0.94858,             0.02311,           0.0024987,           0.0028225,           0.0056837,           0.0056837,           0.0056837
                 489,            0.011827,           0.0037822,           0.0010286,             0.98873,              0.9762,               0.995,             0.92406,            0.019677,           0.0024806,           0.0032672,           0.0056696,           0.0056696,           0.0056696
                 490,            0.013031,           0.0037079,           0.0019345,             0.98704,              0.9762,             0.99068,             0.92276,            0.017846,           0.0025383,           0.0028527,           0.0056555,           0.0056555,           0.0056555
                 491,            0.011006,           0.0034472,           0.0010434,             0.98385,             0.97613,             0.98376,             0.91725,            0.016831,           0.0026347,           0.0022417,           0.0056413,           0.0056413,           0.0056413
                 492,             0.01107,           0.0035223,          0.00095825,             0.97709,             0.97597,             0.97825,             0.93129,            0.016619,           0.0027055,           0.0018466,           0.0056272,           0.0056272,           0.0056272
                 493,            0.012368,           0.0035786,          0.00092483,             0.97517,             0.97576,             0.97603,             0.91123,            0.018275,           0.0027685,            0.001594,           0.0056131,           0.0056131,           0.0056131
                 494,            0.011131,           0.0036118,          0.00079498,              0.9737,             0.97572,             0.97773,             0.92379,            0.018451,           0.0027387,            0.001441,            0.005599,            0.005599,            0.005599
                 495,            0.013387,           0.0036615,           0.0009115,             0.97333,             0.97619,             0.97848,             0.92735,            0.018177,           0.0026961,           0.0013051,           0.0055848,           0.0055848,           0.0055848
                 496,            0.011781,           0.0032554,          0.00092167,             0.97609,             0.97619,             0.98009,             0.92716,            0.017571,           0.0027035,           0.0012014,           0.0055707,           0.0055707,           0.0055707
                 497,            0.014109,           0.0039324,           0.0010192,              0.9815,             0.97619,             0.98445,             0.94128,             0.01779,           0.0026369,           0.0011089,           0.0055565,           0.0055565,           0.0055565
                 498,            0.012354,           0.0035653,          0.00094877,             0.97825,             0.97619,             0.98868,             0.91619,            0.019326,           0.0026227,           0.0010814,           0.0055424,           0.0055424,           0.0055424
                 499,            0.012836,           0.0040253,           0.0011766,             0.98127,             0.97619,             0.98724,              0.9215,            0.017163,           0.0026529,           0.0011314,           0.0055283,           0.0055283,           0.0055283
                 500,             0.01116,           0.0033069,          0.00095405,             0.98356,             0.97619,             0.98291,             0.91565,            0.016938,           0.0026779,            0.001175,           0.0055141,           0.0055141,           0.0055141
                 501,            0.014142,           0.0034827,           0.0010084,             0.98554,             0.97612,             0.98108,             0.92926,             0.01695,           0.0026789,            0.001275,              0.0055,              0.0055,              0.0055
                 502,            0.012358,            0.003348,          0.00098508,             0.98759,             0.97619,             0.98617,             0.91418,            0.016545,           0.0026577,           0.0013129,           0.0054859,           0.0054859,           0.0054859
                 503,            0.010287,           0.0036883,           0.0011025,             0.98893,              0.9762,             0.98796,             0.93497,            0.017383,           0.0025974,           0.0013244,           0.0054717,           0.0054717,           0.0054717
                 504,            0.011827,           0.0033682,          0.00096279,             0.98764,             0.97619,             0.98868,             0.93678,            0.017852,           0.0026013,           0.0013277,           0.0054576,           0.0054576,           0.0054576
                 505,            0.015234,           0.0040364,           0.0011439,             0.98786,             0.97619,             0.98875,             0.93012,            0.018939,           0.0026445,           0.0014045,           0.0054435,           0.0054435,           0.0054435
                 506,            0.012576,           0.0034718,          0.00097529,             0.98778,             0.97619,             0.98534,             0.90746,            0.016656,           0.0025909,           0.0014928,           0.0054293,           0.0054293,           0.0054293
                 507,            0.012099,           0.0034949,           0.0009355,             0.98804,             0.97619,             0.97978,             0.92083,            0.017244,            0.002633,           0.0015737,           0.0054152,           0.0054152,           0.0054152
                 508,            0.011941,           0.0034029,           0.0011217,             0.98942,             0.97619,             0.97876,             0.92576,            0.017483,           0.0026895,           0.0015644,            0.005401,            0.005401,            0.005401
                 509,            0.012946,           0.0036262,          0.00094339,             0.99046,             0.97619,             0.97729,             0.90456,            0.017082,           0.0027703,           0.0016172,           0.0053869,           0.0053869,           0.0053869
                 510,            0.011601,           0.0033904,           0.0010465,              0.9902,             0.97619,             0.97544,             0.93001,            0.017145,           0.0027462,           0.0016105,           0.0053728,           0.0053728,           0.0053728
                 511,            0.011644,           0.0038918,          0.00099703,             0.98881,             0.97619,             0.97478,             0.93602,            0.017809,           0.0026901,           0.0016195,           0.0053587,           0.0053587,           0.0053587
                 512,            0.011224,           0.0034418,          0.00098795,             0.98599,             0.97619,             0.97382,             0.92634,            0.018155,           0.0027233,           0.0016352,           0.0053445,           0.0053445,           0.0053445
                 513,            0.013077,           0.0035023,          0.00096326,             0.98248,             0.97619,             0.97386,             0.92102,            0.017006,            0.002681,           0.0016147,           0.0053304,           0.0053304,           0.0053304
                 514,            0.011577,           0.0037051,          0.00090211,             0.98057,             0.97619,             0.97592,             0.93704,            0.016592,           0.0026824,            0.001427,           0.0053163,           0.0053163,           0.0053163
                 515,            0.011795,           0.0031006,          0.00099008,             0.98294,             0.97619,             0.97666,             0.93471,            0.016661,           0.0026872,           0.0013623,           0.0053021,           0.0053021,           0.0053021
                 516,            0.011391,           0.0037958,          0.00096451,             0.98217,             0.97608,             0.97735,             0.93953,             0.01653,           0.0027531,           0.0013034,            0.005288,            0.005288,            0.005288
                 517,            0.011986,           0.0041816,          0.00089598,             0.98207,             0.97619,             0.97773,             0.92477,            0.016313,           0.0027839,           0.0012702,           0.0052739,           0.0052739,           0.0052739
                 518,             0.01124,           0.0035962,           0.0010865,             0.98308,             0.97619,             0.97787,             0.92832,            0.018126,           0.0027528,           0.0012576,           0.0052598,           0.0052598,           0.0052598
                 519,            0.011655,           0.0034621,          0.00089827,             0.98362,             0.97619,             0.97748,             0.93289,            0.018371,           0.0027603,           0.0012523,           0.0052457,           0.0052457,           0.0052457
                 520,            0.010573,           0.0033337,          0.00083484,             0.98544,             0.97619,             0.97742,             0.94284,            0.016378,           0.0026936,           0.0012323,           0.0052316,           0.0052316,           0.0052316
                 521,            0.011408,           0.0031467,          0.00080664,             0.98525,             0.97619,             0.97699,             0.93134,            0.017227,           0.0026775,           0.0012596,           0.0052174,           0.0052174,           0.0052174
                 522,             0.01159,           0.0032704,          0.00086203,             0.98215,             0.97619,             0.97679,             0.92444,            0.016038,           0.0026665,           0.0012814,           0.0052033,           0.0052033,           0.0052033
                 523,            0.010732,           0.0036471,          0.00082846,             0.97818,             0.97619,             0.97706,             0.93275,            0.015945,           0.0027103,           0.0012623,           0.0051892,           0.0051892,           0.0051892
                 524,             0.01115,           0.0035051,          0.00092123,              0.9774,             0.97604,             0.97897,             0.91847,             0.01639,           0.0027368,           0.0011756,           0.0051751,           0.0051751,           0.0051751
                 525,            0.011799,           0.0035089,           0.0011208,             0.98272,             0.97619,             0.97909,             0.91332,            0.015394,           0.0027867,           0.0011578,            0.005161,            0.005161,            0.005161
                 526,            0.011141,           0.0037381,          0.00081486,             0.98129,             0.97619,             0.97815,              0.9341,            0.016012,           0.0027809,           0.0011675,           0.0051469,           0.0051469,           0.0051469
                 527,            0.010577,           0.0035645,          0.00084876,             0.98104,             0.97619,             0.97639,             0.91867,             0.01703,           0.0029043,           0.0012235,           0.0051328,           0.0051328,           0.0051328
                 528,            0.010935,           0.0038113,           0.0007805,             0.98601,             0.97619,             0.97411,             0.93156,            0.017549,           0.0028404,            0.001384,           0.0051188,           0.0051188,           0.0051188
                 529,            0.011942,           0.0034389,          0.00077241,             0.98889,             0.97619,             0.97409,             0.94632,            0.017623,           0.0027904,           0.0016399,           0.0051047,           0.0051047,           0.0051047
                 530,            0.012492,           0.0037029,           0.0016232,             0.98991,             0.97619,             0.97405,             0.93811,            0.018917,           0.0027843,           0.0015548,           0.0050906,           0.0050906,           0.0050906
                 531,            0.013148,           0.0033714,          0.00081091,             0.99115,             0.97619,             0.97404,             0.94132,            0.016954,             0.00282,           0.0014268,           0.0050765,           0.0050765,           0.0050765
                 532,            0.012758,           0.0034865,          0.00082858,             0.98981,             0.97619,             0.97573,             0.92664,            0.017153,           0.0029084,           0.0013349,           0.0050624,           0.0050624,           0.0050624
                 533,            0.014535,           0.0036997,          0.00084539,              0.9847,             0.97619,             0.97584,             0.93711,             0.01823,           0.0028403,           0.0013289,           0.0050484,           0.0050484,           0.0050484
                 534,            0.010414,           0.0036028,          0.00082494,              0.9832,             0.97619,             0.97401,             0.92543,            0.018681,           0.0027757,            0.001473,           0.0050343,           0.0050343,           0.0050343
                 535,            0.011995,           0.0036132,          0.00082938,             0.98061,              0.9756,             0.97402,               0.928,            0.019035,           0.0027054,           0.0016546,           0.0050202,           0.0050202,           0.0050202
                 536,            0.011131,           0.0030046,          0.00083534,             0.97133,             0.97619,             0.97402,             0.92883,            0.018737,           0.0027806,           0.0015111,           0.0050062,           0.0050062,           0.0050062
                 537,            0.011138,           0.0036254,          0.00091374,             0.96658,             0.97619,               0.974,             0.93508,            0.017499,           0.0028366,           0.0014915,           0.0049921,           0.0049921,           0.0049921
                 538,            0.011714,           0.0036313,          0.00099739,             0.95925,             0.97619,             0.97399,             0.92764,            0.016667,             0.00294,           0.0015719,           0.0049781,           0.0049781,           0.0049781
                 539,            0.010218,           0.0035774,          0.00097712,              0.9605,             0.97609,             0.97399,             0.92721,            0.015835,             0.00297,           0.0016348,           0.0049641,           0.0049641,           0.0049641
                 540,           0.0094193,           0.0034205,          0.00080747,             0.96629,             0.97619,             0.97399,             0.94281,            0.015752,           0.0030218,           0.0015865,             0.00495,             0.00495,             0.00495
                 541,            0.011138,           0.0036472,          0.00082941,             0.96883,             0.97619,             0.97403,             0.94263,            0.016336,           0.0028951,           0.0015367,            0.004936,            0.004936,            0.004936
                 542,            0.011576,           0.0035989,          0.00080152,             0.97409,             0.97619,             0.97405,             0.90912,            0.017129,           0.0028732,           0.0014504,            0.004922,            0.004922,            0.004922
                 543,            0.010473,           0.0034732,           0.0007473,             0.98365,             0.97619,               0.974,             0.90872,            0.017187,           0.0028349,           0.0014116,            0.004908,            0.004908,            0.004908
                 544,            0.010322,           0.0035556,          0.00081737,             0.98854,             0.97619,             0.97402,             0.93886,            0.017504,           0.0027755,            0.001487,           0.0048939,           0.0048939,           0.0048939
                 545,            0.011061,           0.0030566,          0.00080023,             0.98684,             0.97619,             0.97403,             0.93704,            0.017719,           0.0027118,           0.0014403,           0.0048799,           0.0048799,           0.0048799
                 546,            0.010069,           0.0034671,          0.00079621,             0.98628,             0.97606,               0.974,             0.94043,            0.019071,            0.002836,           0.0014208,           0.0048659,           0.0048659,           0.0048659
                 547,            0.010541,           0.0038798,          0.00084358,             0.99137,             0.97619,             0.97506,             0.94416,            0.018379,           0.0027923,           0.0013665,            0.004852,            0.004852,            0.004852
                 548,           0.0098194,           0.0033282,          0.00076227,             0.99347,             0.97619,             0.97562,             0.94352,            0.017021,           0.0027863,           0.0012755,            0.004838,            0.004838,            0.004838
                 549,            0.011156,           0.0034172,          0.00082891,               0.994,             0.97619,             0.97629,             0.93748,            0.016596,           0.0027781,           0.0011774,            0.004824,            0.004824,            0.004824
                 550,            0.010193,           0.0035127,          0.00074191,             0.99347,             0.97619,              0.9765,             0.92851,            0.017016,           0.0028659,            0.001124,             0.00481,             0.00481,             0.00481
                 551,            0.010171,           0.0034429,          0.00069075,             0.99197,             0.97619,             0.97645,             0.94257,            0.016507,           0.0028661,            0.001116,            0.004796,            0.004796,            0.004796
                 552,            0.010962,           0.0032772,          0.00075258,             0.99186,             0.97619,             0.97591,             0.93259,            0.016821,           0.0028834,           0.0011441,           0.0047821,           0.0047821,           0.0047821
                 553,            0.011643,           0.0033538,          0.00078863,             0.99179,             0.97619,             0.97656,             0.93914,            0.015658,           0.0028876,           0.0010486,           0.0047681,           0.0047681,           0.0047681
                 554,             0.01053,           0.0038123,          0.00088211,             0.99201,             0.97619,              0.9776,             0.93477,            0.015656,            0.002794,           0.0010133,           0.0047542,           0.0047542,           0.0047542
                 555,            0.011004,           0.0033541,          0.00081943,             0.99172,             0.97619,             0.97818,             0.93683,            0.015967,           0.0028487,          0.00099958,           0.0047402,           0.0047402,           0.0047402
                 556,           0.0098255,            0.003476,          0.00076262,               0.992,             0.97619,              0.9789,             0.91033,            0.016664,           0.0027927,          0.00097507,           0.0047263,           0.0047263,           0.0047263
                 557,             0.01089,           0.0036637,           0.0007656,             0.99258,             0.97619,             0.97706,             0.91581,             0.01814,            0.002864,           0.0009944,           0.0047124,           0.0047124,           0.0047124
                 558,            0.011638,           0.0032657,          0.00086252,             0.99251,             0.97619,             0.97689,             0.93738,            0.016661,           0.0027914,          0.00099397,           0.0046985,           0.0046985,           0.0046985
                 559,            0.010471,           0.0027927,          0.00074961,             0.99288,             0.97613,             0.97671,              0.9426,            0.016162,           0.0027941,           0.0010094,           0.0046846,           0.0046846,           0.0046846
                 560,            0.009724,           0.0031141,          0.00086999,             0.99238,             0.97614,             0.97616,             0.92873,            0.016528,           0.0028068,           0.0010298,           0.0046707,           0.0046707,           0.0046707
                 561,            0.010327,           0.0031383,          0.00076263,             0.99202,             0.97619,              0.9739,              0.9373,            0.015877,           0.0028003,           0.0011173,           0.0046568,           0.0046568,           0.0046568
                 562,            0.010718,           0.0034158,          0.00091008,             0.99176,             0.97619,             0.97391,             0.93307,             0.01561,           0.0027404,           0.0011713,           0.0046429,           0.0046429,           0.0046429
                 563,            0.011832,           0.0034761,          0.00072101,             0.99134,             0.97619,             0.97394,             0.92011,            0.016346,           0.0027044,           0.0012483,            0.004629,            0.004629,            0.004629
                 564,             0.01104,           0.0034561,           0.0007636,              0.9918,             0.97619,             0.97396,             0.93442,            0.016368,           0.0026607,           0.0014955,           0.0046152,           0.0046152,           0.0046152
                 565,            0.011251,           0.0035615,          0.00074109,             0.99206,             0.97619,             0.97398,              0.9402,            0.016153,           0.0026157,           0.0018577,           0.0046013,           0.0046013,           0.0046013
                 566,            0.010192,           0.0035399,          0.00092452,             0.99275,             0.97619,             0.97402,             0.91668,            0.016627,           0.0026143,           0.0020274,           0.0045875,           0.0045875,           0.0045875
                 567,            0.010714,            0.003636,            0.000847,             0.99361,             0.97619,             0.97406,             0.93953,            0.016084,           0.0025313,           0.0020944,           0.0045736,           0.0045736,           0.0045736
                 568,            0.010147,           0.0033739,          0.00080402,             0.99282,             0.97619,             0.97403,             0.94073,            0.016412,           0.0025274,            0.001966,           0.0045598,           0.0045598,           0.0045598
                 569,            0.011762,            0.003393,          0.00090427,             0.99028,             0.97619,             0.97409,             0.90749,            0.016694,           0.0026314,           0.0016498,            0.004546,            0.004546,            0.004546
                 570,             0.01137,           0.0035916,          0.00098275,             0.98724,             0.97619,             0.97408,             0.91244,            0.016232,           0.0026301,           0.0017156,           0.0045322,           0.0045322,           0.0045322
                 571,            0.010427,           0.0034589,          0.00089226,             0.97867,             0.97586,             0.97413,             0.92887,            0.016381,            0.002652,           0.0020298,           0.0045184,           0.0045184,           0.0045184
                 572,            0.010572,           0.0037008,          0.00076136,              0.9881,              0.9661,             0.97408,              0.9336,            0.016981,           0.0027232,           0.0023137,           0.0045046,           0.0045046,           0.0045046
                 573,             0.01175,           0.0040445,          0.00094306,             0.98911,              0.9646,             0.97406,             0.92896,              0.0168,           0.0027331,           0.0032051,           0.0044908,           0.0044908,           0.0044908
                 574,            0.010634,           0.0036967,          0.00084861,             0.99043,             0.96441,              0.9741,             0.93647,            0.016604,           0.0027427,           0.0042602,            0.004477,            0.004477,            0.004477
                 575,            0.010072,           0.0034534,          0.00076682,             0.98132,             0.97619,             0.97413,             0.93848,            0.017137,           0.0027811,           0.0050079,           0.0044632,           0.0044632,           0.0044632
                 576,            0.010457,           0.0032174,          0.00080375,             0.98345,             0.97619,              0.9741,             0.94842,            0.016789,           0.0027653,           0.0045494,           0.0044495,           0.0044495,           0.0044495
                 577,            0.010718,           0.0035649,          0.00071689,             0.98249,             0.97608,             0.97417,             0.94029,             0.01684,           0.0027499,           0.0043631,           0.0044358,           0.0044358,           0.0044358
                 578,           0.0096841,           0.0035662,          0.00073033,             0.98574,             0.97181,             0.97411,             0.93961,            0.017232,           0.0027817,           0.0039928,            0.004422,            0.004422,            0.004422
                 579,            0.010451,           0.0033705,          0.00072711,             0.98876,             0.97598,             0.97406,             0.94497,            0.016895,           0.0027805,           0.0033538,           0.0044083,           0.0044083,           0.0044083
                 580,            0.009943,           0.0034777,          0.00076872,             0.99024,             0.97619,             0.97401,             0.94734,            0.017416,            0.002805,           0.0028468,           0.0043946,           0.0043946,           0.0043946
                 581,             0.01154,            0.003637,          0.00077979,             0.99047,             0.97619,             0.97401,             0.93889,            0.016425,           0.0027783,           0.0028904,           0.0043809,           0.0043809,           0.0043809
                 582,            0.010608,           0.0034579,          0.00073026,             0.99011,             0.97619,             0.97399,             0.91792,            0.016733,           0.0027179,           0.0026489,           0.0043672,           0.0043672,           0.0043672
                 583,            0.010478,           0.0033942,          0.00073252,             0.98818,             0.97594,             0.97401,             0.93488,            0.017668,            0.002628,           0.0023116,           0.0043535,           0.0043535,           0.0043535
                 584,            0.010731,           0.0030523,          0.00071111,             0.99025,             0.97619,             0.97403,             0.92266,            0.018345,            0.002554,           0.0020845,           0.0043399,           0.0043399,           0.0043399
                 585,            0.011644,            0.003557,          0.00083952,             0.98731,             0.97619,             0.97407,             0.94608,            0.015612,           0.0024854,           0.0022918,           0.0043262,           0.0043262,           0.0043262
                 586,           0.0091534,           0.0034493,          0.00079639,             0.99101,             0.97619,             0.97411,              0.9438,            0.017338,           0.0024819,           0.0029749,           0.0043126,           0.0043126,           0.0043126
                 587,           0.0098912,           0.0030774,          0.00074826,             0.99319,             0.97619,             0.97419,             0.94018,            0.018406,           0.0025006,           0.0031507,           0.0042989,           0.0042989,           0.0042989
                 588,            0.010548,            0.002887,          0.00074253,             0.99155,             0.97619,             0.97417,             0.94004,            0.017138,           0.0025243,           0.0031627,           0.0042853,           0.0042853,           0.0042853
