   404/499     2.23G  0.008253  0.006148 0.0005352   0.01494        52       640    0.9906    0.9897     0.992    0.8949  0.009076  0.005712 0.0005235
   405/499     2.23G  0.008384  0.006469 0.0005114   0.01536        47       640     0.993    0.9876    0.9913    0.8987  0.008723  0.005584 0.0005063
   406/499     2.23G  0.008658  0.006486 0.0005377   0.01568        45       640    0.9912    0.9887    0.9912    0.8986  0.008879  0.005614 0.0005145
   407/499     2.23G  0.008046  0.006048 0.0005006   0.01459        49       640    0.9866    0.9911    0.9908    0.8885  0.008896  0.005604  0.000539
   408/499     2.23G  0.008326  0.005832 0.0005288   0.01469        60       640    0.9854    0.9915    0.9908    0.8934  0.008985  0.005648 0.0005401
   409/499     2.23G  0.008393  0.006387  0.000501   0.01528        46       640    0.9883    0.9906    0.9908    0.8879   0.00885  0.005433 0.0005138
   410/499     2.23G  0.008478   0.00629 0.0004865   0.01526        53       640    0.9881    0.9911    0.9912    0.8972  0.008775  0.005576 0.0005084
   411/499     2.23G  0.008341  0.005966 0.0004896    0.0148        60       640    0.9912      0.99    0.9912      0.89  0.008826  0.005558  0.000499
   412/499     2.23G  0.008117   0.00642 0.0005331   0.01507        52       640    0.9834    0.9937    0.9912    0.8879  0.008968  0.005622 0.0005242
   413/499     2.23G  0.008167  0.006214 0.0004678   0.01485        43       640    0.9824    0.9885    0.9912    0.8911  0.008953  0.005562  0.000583
   414/499     2.23G  0.008137  0.006056 0.0004919   0.01469        42       640    0.9911     0.979    0.9914    0.8919  0.008806  0.005467 0.0006084
   415/499     2.23G   0.00808  0.006072 0.0004714   0.01462        62       640    0.9884      0.98     0.992    0.8914  0.008601  0.005498 0.0006333
   416/499     2.23G  0.007956  0.006444 0.0004926   0.01489        55       640    0.9875    0.9806     0.992    0.8888  0.008736  0.005751 0.0005986
   417/499     2.23G   0.00793  0.005977  0.000478   0.01438        39       640    0.9818    0.9902    0.9916    0.8904  0.008785   0.00567 0.0005336
   418/499     2.23G  0.008005  0.006178 0.0006064   0.01479        54       640    0.9889     0.978    0.9917    0.8927  0.008517  0.005465 0.0005892
   419/499     2.23G  0.007692   0.00644 0.0005982   0.01473        47       640    0.9871    0.9764    0.9926    0.8936  0.008661  0.005537 0.0008109
   420/499     2.23G  0.008083  0.006123 0.0005052   0.01471        40       640    0.9911    0.9762     0.994    0.8903  0.008913  0.005282 0.0007352
   421/499     2.23G  0.008311  0.006056 0.0005332    0.0149        32       640    0.9902     0.979    0.9934    0.8886  0.008998  0.005352 0.0005976
   422/499     2.23G  0.008389   0.00618 0.0004528   0.01502        47       640    0.9837    0.9937    0.9942    0.8913   0.00883  0.005371 0.0005158
   423/499     2.23G  0.008133  0.006208 0.0004693   0.01481        52       640    0.9897    0.9937     0.994    0.8988  0.008636  0.005344 0.0004903
   424/499     2.23G  0.008165  0.006569 0.0004981   0.01523        37       640    0.9893    0.9938    0.9936    0.8986  0.008691  0.005392 0.0004896
   425/499     2.23G  0.008287  0.006547 0.0004946   0.01533        48       640    0.9859    0.9938    0.9935     0.901  0.008648   0.00536 0.0004978
   426/499     2.23G  0.008386  0.006778 0.0004729   0.01564        50       640    0.9894    0.9937    0.9921    0.8921  0.008868  0.005379  0.000476
   427/499     2.23G   0.00812  0.006115 0.0005647    0.0148        55       640     0.991    0.9887     0.992    0.8954  0.008846  0.005246 0.0004687
   428/499     2.23G  0.007927  0.006022 0.0004998   0.01445        39       640     0.992    0.9878    0.9914    0.8893  0.009025  0.005233 0.0004674
   429/499     2.23G  0.008125  0.005782  0.000466   0.01437        47       640    0.9858    0.9913    0.9912    0.8904  0.009029  0.005424 0.0005094
   430/499     2.23G  0.007662  0.006148 0.0004735   0.01428        48       640    0.9821    0.9927    0.9907    0.8837  0.009238  0.005531 0.0005324
   431/499     2.23G  0.008124  0.005806 0.0004517   0.01438        43       640    0.9881      0.99    0.9917    0.8908  0.008881  0.005463 0.0004957
   432/499     2.23G  0.007897  0.006144 0.0004934   0.01453        53       640    0.9898    0.9875    0.9928     0.887  0.009078  0.005519 0.0004692
   433/499     2.23G  0.008145  0.006094 0.0004696   0.01471        63       640    0.9905    0.9875    0.9942    0.8849  0.009115  0.005452 0.0004539
   434/499     2.23G  0.008254  0.006325 0.0004644   0.01504        31       640    0.9912    0.9875    0.9948    0.8971  0.008794  0.005316 0.0004361
   435/499     2.23G  0.008215  0.006091 0.0004314   0.01474        52       640    0.9941    0.9819    0.9948    0.8895  0.008732  0.005166 0.0004309
   436/499     2.23G  0.008098  0.006281 0.0004398   0.01482        43       640    0.9943    0.9816    0.9944    0.8948   0.00898  0.005385 0.0004367
   437/499     2.23G  0.008167  0.006182 0.0005445   0.01489        37       640    0.9944    0.9814     0.994    0.8924  0.008722  0.005304 0.0004432
   438/499     2.23G  0.007906   0.00619  0.000473   0.01457        51       640     0.993    0.9833    0.9939    0.8889  0.008864  0.005343 0.0004446
   439/499     2.23G  0.007759  0.005923 0.0004455   0.01413        41       640    0.9874    0.9896    0.9932    0.8846  0.008836  0.005394  0.000445
   440/499     2.23G   0.00791   0.00577  0.000469   0.01415        50       640    0.9898    0.9896    0.9923    0.8965  0.008742  0.005328 0.0004445
   441/499     2.23G  0.008201  0.005839 0.0005249   0.01457        63       640    0.9925    0.9877    0.9929    0.8892  0.008856  0.005317 0.0004438
   442/499     2.23G   0.00814  0.006524 0.0005008   0.01517        45       640    0.9866    0.9915    0.9923    0.8879  0.008904  0.005525 0.0004593
   443/499     2.23G  0.007847  0.005931 0.0004877   0.01427        39       640    0.9843    0.9909    0.9917     0.894  0.008885  0.005673  0.000477
   444/499     2.23G  0.007898  0.006055 0.0004856   0.01444        39       640    0.9898    0.9905    0.9914    0.8961  0.008848  0.005714 0.0004449
   445/499     2.23G  0.008204  0.006353 0.0004529   0.01501        51       640    0.9928    0.9896    0.9913    0.8876  0.008912  0.005578  0.000429
   446/499     2.23G  0.008011  0.006324 0.0005048   0.01484        49       640    0.9918    0.9896    0.9913    0.8908  0.008784  0.005455 0.0004298
   447/499     2.23G  0.007915  0.006152 0.0004791   0.01455        37       640    0.9913    0.9899    0.9908    0.8857  0.008868  0.005405  0.000434
   448/499     2.23G  0.007644  0.006102 0.0004498    0.0142        57       640    0.9916    0.9896    0.9908    0.8821  0.008888  0.005531 0.0004412
   449/499     2.23G   0.00824  0.006448 0.0005066    0.0152        57       640    0.9895      0.99    0.9908    0.8937  0.008837  0.005587 0.0004563
   450/499     2.23G  0.008332   0.00626 0.0004713   0.01506        48       640    0.9856     0.991    0.9913    0.8919  0.008923  0.005449  0.000461
   451/499     2.23G  0.007808  0.006134 0.0004721   0.01441        63       640    0.9874    0.9901    0.9913    0.8921  0.008659  0.005225 0.0004421
   452/499     2.23G  0.007833  0.006039 0.0005453   0.01442        51       640    0.9886    0.9874    0.9913    0.8889  0.008957  0.005411 0.0004189
   453/499     2.23G  0.007928  0.005942 0.0004823   0.01435        40       640    0.9889    0.9875    0.9916    0.8885  0.008719  0.005427 0.0004327
   454/499     2.23G  0.007883  0.005672  0.000452   0.01401        33       640    0.9816    0.9908     0.992    0.8859  0.009112  0.005548 0.0004751
   455/499     2.23G  0.008193  0.006519  0.000462   0.01517        50       640    0.9918    0.9875     0.993    0.8985  0.008665  0.005495 0.0004249
   456/499     2.23G  0.007905  0.005737 0.0004682   0.01411        62       640    0.9914    0.9895     0.994    0.8934  0.008693  0.005492 0.0004153
   457/499     2.23G  0.008052   0.00616 0.0004497   0.01466        49       640     0.992    0.9887    0.9937    0.9031  0.008754  0.005561 0.0004217
   458/499     2.23G  0.007867  0.006099 0.0004396   0.01441        47       640    0.9908    0.9896    0.9916    0.8995  0.008757  0.005426 0.0004117
   459/499     2.23G  0.007861  0.006124 0.0004729   0.01446        34       640    0.9903    0.9896    0.9912    0.8992  0.008549  0.005259 0.0004025
   460/499     2.23G  0.008146  0.006178 0.0005005   0.01482        41       640    0.9919    0.9895    0.9913    0.8914  0.008654  0.005393 0.0004069
   461/499     2.23G  0.007796  0.006063 0.0004892   0.01435        58       640    0.9929    0.9897    0.9913    0.8959  0.008727  0.005462 0.0004115
   462/499     2.23G    0.0078  0.006117 0.0004404   0.01436        62       640    0.9924    0.9902    0.9913    0.8904  0.008866  0.005485 0.0004133
   463/499     2.23G  0.007605  0.005734 0.0004303   0.01377        50       640    0.9928     0.991    0.9913    0.8917  0.008868  0.005392 0.0004124
   464/499     2.23G  0.007678  0.005787 0.0004587   0.01392        47       640     0.994    0.9907    0.9916    0.8943   0.00895  0.005501 0.0004129
   465/499     2.23G  0.007683  0.006545 0.0004934   0.01472        58       640    0.9949    0.9899    0.9926    0.8948  0.008663  0.005356 0.0004103
   466/499     2.23G  0.007855   0.00633 0.0004149    0.0146        35       640    0.9901    0.9896    0.9929    0.8931  0.008737  0.005373 0.0004057
   467/499     2.23G  0.007857  0.006219 0.0004358   0.01451        56       640    0.9928    0.9834    0.9925    0.8915  0.008629  0.005254  0.000401
   468/499     2.23G  0.007696  0.006008 0.0004499   0.01415        59       640    0.9879    0.9896    0.9924    0.8945   0.00859  0.005205  0.000399
   469/499     2.23G  0.008046  0.006357 0.0004869   0.01489        35       640    0.9939    0.9875    0.9926    0.8887  0.008697   0.00529 0.0004062
   470/499     2.23G  0.007835  0.005717  0.000546    0.0141        32       640    0.9843    0.9918    0.9923    0.8945   0.00849  0.005207 0.0004502
   471/499     2.23G  0.007625  0.006461 0.0004198   0.01451        53       640    0.9915    0.9875    0.9923    0.8993  0.008746  0.005217 0.0004063
   472/499     2.23G   0.00766  0.005943 0.0004726   0.01408        51       640    0.9936    0.9823    0.9917     0.896  0.008915  0.005267 0.0003892
   473/499     2.23G   0.00775  0.006154 0.0003955    0.0143        38       640    0.9929    0.9837    0.9921     0.896  0.008812  0.005131 0.0003824
   474/499     2.23G  0.007651  0.005911 0.0004075   0.01397        40       640    0.9918    0.9895    0.9922    0.8975  0.008944  0.005264 0.0003823
   475/499     2.23G  0.007885  0.005709 0.0004243   0.01402        38       640    0.9941    0.9899    0.9917    0.8847  0.008889  0.005544 0.0003921
   476/499     2.23G  0.007771  0.005728 0.0004355   0.01393        50       640    0.9945    0.9897    0.9913    0.8939  0.008695  0.005429 0.0003978
   477/499     2.23G  0.007583  0.005977 0.0004156   0.01398        56       640    0.9943    0.9896    0.9912    0.8921  0.008602  0.005275 0.0003995
   478/499     2.23G  0.007922   0.00618 0.0004214   0.01452        47       640    0.9928    0.9895    0.9913     0.897  0.008591  0.005178 0.0003974
   479/499     2.23G  0.007603  0.005782 0.0003933   0.01378        47       640    0.9939    0.9876    0.9913    0.8899  0.008545  0.005133 0.0003971
   480/499     2.23G  0.007708  0.006334 0.0003984   0.01444        50       640    0.9913    0.9896    0.9914    0.8893  0.008661  0.005152 0.0003893
   481/499     2.23G  0.007555  0.006113 0.0004066   0.01408        54       640    0.9921    0.9896    0.9918    0.8929   0.00859  0.005291 0.0003907
   482/499     2.23G  0.007487   0.00568 0.0003896   0.01356        49       640    0.9939    0.9896    0.9916    0.9007  0.008532  0.005442 0.0003922
   483/499     2.23G  0.007727  0.005768 0.0003705   0.01387        45       640    0.9942    0.9896    0.9915    0.9011  0.008549  0.005402 0.0003879
   484/499     2.23G  0.007956   0.00628 0.0003943   0.01463        39       640    0.9933    0.9896    0.9919    0.8852  0.008841  0.005589 0.0003857
   485/499     2.23G  0.007912  0.006221 0.0003904   0.01452        46       640    0.9937    0.9878    0.9912    0.8961  0.008551  0.005543 0.0003856
   486/499     2.23G  0.007798  0.005462 0.0004052   0.01367        52       640    0.9934     0.988    0.9912    0.8901  0.008598   0.00558 0.0003877
   487/499     2.23G  0.007589  0.006156 0.0004113   0.01416        55       640    0.9925    0.9896    0.9913    0.8918  0.008643  0.005534 0.0004028
   488/499     2.23G  0.007436  0.005883 0.0004389   0.01376        51       640    0.9894    0.9844    0.9919    0.8869  0.008773  0.005441 0.0005116
   489/499     2.23G   0.00793   0.00563  0.000419   0.01398        41       640    0.9854    0.9857    0.9919    0.8882  0.008735  0.005318 0.0005535
   490/499     2.23G  0.007734  0.005697  0.000413   0.01384        50       640    0.9846     0.992    0.9924    0.8942  0.008666  0.005261 0.0004541
   491/499     2.23G  0.007615   0.00629 0.0004202   0.01432        45       640    0.9908      0.99    0.9921    0.8965   0.00848  0.005191  0.000416
   492/499     2.23G    0.0076  0.005798 0.0004541   0.01385        42       640    0.9935    0.9877    0.9919    0.8934  0.008638  0.005328 0.0003992
   493/499     2.23G  0.007607  0.006383 0.0003928   0.01438        46       640    0.9935    0.9876    0.9916    0.8888  0.008665  0.005314 0.0004005
   494/499     2.23G  0.007496  0.005795  0.000389   0.01368        30       640     0.992    0.9889    0.9913    0.8917  0.008966  0.005513  0.000415
   495/499     2.23G  0.007625  0.005897 0.0004458   0.01397        45       640    0.9923    0.9905    0.9915    0.8962  0.008901  0.005546 0.0004197
   496/499     2.23G  0.007832  0.005883  0.000401   0.01412        35       640    0.9936    0.9896     0.992    0.8911  0.008961  0.005544 0.0003989
   497/499     2.23G   0.00774  0.005397 0.0003917   0.01353        26       640    0.9927    0.9896    0.9928    0.8897  0.008809  0.005432 0.0003935
   498/499     2.23G  0.007743  0.005865  0.000399   0.01401        49       640    0.9913    0.9917    0.9931     0.888  0.008725  0.005486 0.0004076
   499/499     2.23G  0.007803  0.006381  0.000398   0.01458        45       640    0.9905    0.9922    0.9934    0.8928  0.008611  0.005444 0.0004168
